Unnamed: 0,artist_name,image_path,image_path_named,artwork_name,artwork_score,google_entities,prompt,generated_artwork_name,alignment_score
17,Alfred_Sisley,Alfred_Sisley_119.jpg,../data/original_artworks_named/Alfred_Sisley_Painting_17.jpg,Painting_17,0.9190411567687988,"Painting Art Saint Mammes Les Bords du Loing The Banks of the Loing Impressionism Oil painting Artwork Banks of the Loing River, Morning Painter painting","Draw the painting by Alfred_Sisley As following. ""Create an impressionist oil painting of Saint Mammes, depicting the Banks of the Loing River in the morning light. Capture the tranquil water, lush banks, and a serene atmosphere.""",../data/artwork_gen_dalle/Painting_17_Alfred_Sisley.png,0
18,Alfred_Sisley,Alfred_Sisley_12.jpg,../data/original_artworks_named/Alfred_Sisley_The_Road_from_Versailles_to_Saint-Germain.jpg,The_Road_from_Versailles_to_Saint-Germain,1.0273499488830566,"The Road from Versailles to Saint-Germain Oil painting reproduction Alfred Sisley, 1839-1899 Impressionism Landscape painting Art Oil painting Visual arts Artwork Artist Alfred Sisley","Draw the painting by Alfred_Sisley As following. ""Create an impressionistic landscape oil painting inspired by Alfred Sisley's 'The Road from Versailles to Saint-Germain.' Capture soft brushstrokes, natural light, and a serene countryside scene.""",../data/artwork_gen_dalle/The_Road_from_Versailles_to_Saint-Germain_Alfred_Sisley.png,0
19,Alfred_Sisley,Alfred_Sisley_120.jpg,../data/original_artworks_named/Alfred_Sisley_Painting_19.jpg,Painting_19,0.8794834613800049,Painting Autumn: Banks of the Seine near Bougival Seine Impressionism Autumn Banks of the Seine near Bougival Bougival Bougival Painter Art Artwork autumn banks of the seine near bougival 1873,"Draw the painting by Alfred_Sisley As following. ""Create an impressionist landscape of the autumn banks of the Seine near Bougival, capturing the vibrant fall colors and serene atmosphere of the river in 1873.""",../data/artwork_gen_dalle/Painting_19_Alfred_Sisley.png,0
20,Alfred_Sisley,Alfred_Sisley_121.jpg,../data/original_artworks_named/Alfred_Sisley_Painting_20.jpg,Painting_20,0.9180765748023988,Painting The Seine at Saint Mammes Banks of the Seine Saint Mammes Visual arts The Loing at Saint-Mammès Art Landscape painting The Loing at Saint Mammes Artist Alfred Sisley,"Draw the painting by Alfred_Sisley As following. Create a landscape painting inspired by Alfred Sisley's ""The Loing at Saint-Mammès,"" featuring the serene banks of the Seine River at Saint Mammes, with vivid colors, graceful reflections, and a peaceful atmosphere.",../data/artwork_gen_dalle/Painting_20_Alfred_Sisley.png,0
21,Alfred_Sisley,Alfred_Sisley_122.jpg,../data/original_artworks_named/Alfred_Sisley_Snow_at_Louveciennes.jpg,Snow_at_Louveciennes,1.080899953842163,Snow at Louveciennes Painting Snow at Louveciennes The Art Institute of Chicago Art Frost in Louveciennes Baumallee bei einem Städtchen Impressionism Fine arts Artwork alfred sisley,"Draw the painting by Alfred_Sisley As following. Create an impressionist-style painting depicting a snowy landscape in Louveciennes, inspired by Alfred Sisley. Capture the serene atmosphere of frost-covered trees and a quaint town setting.",../data/artwork_gen_dalle/Snow_at_Louveciennes_Alfred_Sisley.png,0
22,Alfred_Sisley,Alfred_Sisley_123.jpg,../data/original_artworks_named/Alfred_Sisley_Painting_22.jpg,Painting_22,0.8905495405197144,Painting Paysage aux environs de Moret Christie's Education Moret sur Loing Christie's  Impressionism Art Christie's Landscape painting alfred sisley christie's,"Draw the painting by Alfred_Sisley As following. Create a landscape painting inspired by ""Paysage aux environs de Moret"" by Alfred Sisley, depicting the serene beauty of Moret sur Loing, capturing Impressionist style with soft colors and light.",../data/artwork_gen_dalle/Painting_22_Alfred_Sisley.png,0
23,Alfred_Sisley,Alfred_Sisley_124.jpg,../data/original_artworks_named/Alfred_Sisley_The_Loing's_Canal.jpg,The_Loing's_Canal,1.0571999549865725,The Loing's Canal View of the Canal Saint-Martin Painting Loing Art Impressionism Musée d'Orsay Artwork Visual arts Landscape painting alfred sisley canal du loing,"Draw the painting by Alfred_Sisley As following. ""Create an impressionist landscape painting inspired by Alfred Sisley's 'Loing's Canal View of the Canal Saint-Martin'. Focus on a serene canal scene with lush greenery, gentle reflections in the water, and soft, atmospheric lighting, reminiscent of works found in the Musée d'Orsay.""",../data/artwork_gen_dalle/The_Loing's_Canal_Alfred_Sisley.png,0
24,Alfred_Sisley,Alfred_Sisley_125.jpg,../data/original_artworks_named/Alfred_Sisley_Musée_d'Orsay_24.jpg,Musée_d'Orsay_24,1.0503000020980835,"Musée d'Orsay Oil painting reproduction Fog, Voisins Impressionism First Impressionist Exhibition The Lesson Art Artwork Painter Landscape painting сислей художник","Draw the painting by Alfred_Sisley As following. Create an impressionistic landscape painting inspired by the style of Sisley, featuring foggy scenery with soft, muted colors. The composition should evoke the atmosphere of the first Impressionist exhibition, capturing the essence of outdoor life and nature.",../data/artwork_gen_dalle/Musée_d'Orsay_24_Alfred_Sisley.png,0
25,Alfred_Sisley,Alfred_Sisley_13.jpg,"../data/original_artworks_named/Alfred_Sisley_Alfred_Sisley,_1839-1899_25.jpg","Alfred_Sisley,_1839-1899_25",0.8206499814987183,"Alfred Sisley, 1839-1899 September Morning Riverbank at Veneux Impressionism Art Landscape painting Artwork Painter Visual arts Oil painting impresionismo sisley","Draw the painting by Alfred_Sisley As following. Create an impressionist landscape painting inspired by Alfred Sisley's ""September Morning,"" depicting a serene riverbank at Veneux with soft light and gentle reflections on the water. Use vibrant colors and loose brush strokes to evoke the tranquility of a peaceful morning.","../data/artwork_gen_dalle/Alfred_Sisley,_1839-1899_25_Alfred_Sisley.png",1
26,Alfred_Sisley,Alfred_Sisley_14.jpg,../data/original_artworks_named/Alfred_Sisley_Snow_at_Louveciennes_26.jpg,Snow_at_Louveciennes_26,0.8248499631881714,Snow at Louveciennes The Seine at Bougival Art Marly-le-Roi Art Gallery of Ontario Oil painting Impressionism Oil painting reproduction Artwork Painter famous country paintings,"Draw the painting by Alfred_Sisley As following. Create an impressionist-style oil painting titled ""Snow at Louveciennes"" featuring a serene winter landscape with snow-covered trees. Include the Seine River flowing gently at Bougival, with hints of color from nearby houses. Capture the essence of Marly-le-Roi, showcasing a peaceful, wintry scene with soft, blurred edges that evoke the charm of classic French landscapes.",../data/artwork_gen_dalle/Snow_at_Louveciennes_26_Alfred_Sisley.png,0
27,Alfred_Sisley,Alfred_Sisley_15.jpg,../data/original_artworks_named/Alfred_Sisley_The_Road_from_Hampton_Court.jpg,The_Road_from_Hampton_Court,1.0709999799728394,The Road from Hampton Court Neue Pinakothek Marly-le-Roi Thames at Hampton Court Oil painting reproduction Impressionism Winter in Louveciennes Art Artwork Painter альфред сислей alfred sisley,"Draw the painting by Alfred_Sisley As following. Create an Impressionist-style scene depicting ""The Road from Hampton Court,"" showcasing a winter landscape in Louveciennes. Include elements reminiscent of Alfred Sisley's artwork, with soft colors and a serene atmosphere.",../data/artwork_gen_dalle/The_Road_from_Hampton_Court_Alfred_Sisley.png,0
28,Alfred_Sisley,Alfred_Sisley_16.jpg,"../data/original_artworks_named/Alfred_Sisley_Sentier_de_la_Mi-cote,_Louveciennes.jpg","Sentier_de_la_Mi-cote,_Louveciennes",1.0747499465942385,"Sentier de la Mi-cote, Louveciennes Painting A Path in Louveciennes Frost in Louveciennes Boats Art The Island of La Grande Jatte Impressionism Moret Sur Loing Bougival painting alfred sisley","Draw the painting by Alfred_Sisley As following. Create an impressionist-style painting of a serene winter scene on the Sentier de la Mi-cote in Louveciennes, with a light frost covering the landscape. Include boats on a peaceful river, reminiscent of ""The Island of La Grande Jatte"" and scenes from Moret Sur Loing and Bougival. Capture the essence of Alfred Sisley's work.","../data/artwork_gen_dalle/Sentier_de_la_Mi-cote,_Louveciennes_Alfred_Sisley.png",1
29,Alfred_Sisley,Alfred_Sisley_17.jpg,../data/original_artworks_named/Alfred_Sisley_Apples_and_Grapes_in_a_Basket.jpg,Apples_and_Grapes_in_a_Basket,1.0606499910354614,Apples and Grapes in a Basket Still Life with Apples and Grapes Grapes and Walnuts on a Table Still life Oil painting Impressionism Artwork Oil painting reproduction Art Visual arts sisley alfred grapes,"Draw the painting by Alfred_Sisley As following. ""Create an impressionist still life of a basket filled with apples and grapes, alongside a table with grapes and walnuts. Emphasize rich colors and textures typical of Alfred Sisley's style in oil painting.""",../data/artwork_gen_dalle/Apples_and_Grapes_in_a_Basket_Alfred_Sisley.png,0
30,Alfred_Sisley,Alfred_Sisley_18.jpg,../data/original_artworks_named/Alfred_Sisley_Landscape_with_Houses.jpg,Landscape_with_Houses,1.0822499990463257,"Landscape with Houses Autumn Landscape, Louveciennnes On the Cliffs, Langland Bay, Wales Alfred Sisley, 1839-1899 Landscape painting Impressionism Oil painting Art Artwork Visual arts sisleys landscape","Draw the painting by Alfred_Sisley As following. ""Create an impressionist landscape of autumn scenery featuring houses nestled in vibrant foliage, reminiscent of Alfred Sisley's style. Include cliffs overlooking a bay in Langland, Wales, with soft, natural lighting and a serene atmosphere.""",../data/artwork_gen_dalle/Landscape_with_Houses_Alfred_Sisley.png,0
31,Alfred_Sisley,Alfred_Sisley_19.jpg,../data/original_artworks_named/Alfred_Sisley_Windy_Day_At_Veneux_31.jpg,Windy_Day_At_Veneux_31,0.8714999556541443,Windy Day At Veneux The Plain of Thomery and the Village of Champagne Oil painting reproduction The Loing at Saint Mammes The Loing at Saint-Mammès Impressionism Art Oil painting Visual arts Artwork Alfred Sisley,"Draw the painting by Alfred_Sisley As following. Create an impressionist-style oil painting depicting a windy day at Veneux in the Plain of Thomery, featuring the village of Champagne in the background alongside the Loing at Saint Mammes. Emphasize vibrant colors and dynamic brushstrokes to capture the essence of Alfred Sisley’s artwork.",../data/artwork_gen_dalle/Windy_Day_At_Veneux_31_Alfred_Sisley.png,0
32,Alfred_Sisley,Alfred_Sisley_198.jpg,../data/original_artworks_named/Alfred_Sisley_Winter_Morning_Veneux.jpg,Winter_Morning_Veneux,1.0697999000549316,"Winter Morning Veneux Alfred Sisley, 1839-1899 The Seine at Bougival Oil painting reproduction Winter Morning Impressionism Oil painting Art Landscape painting Image alfred sisley winter","Draw the painting by Alfred_Sisley As following. ""Create an impressionistic landscape painting inspired by Alfred Sisley's 'Winter Morning,' featuring a serene winter scene along the Seine River at Bougival. Emphasize soft colors, light, and a tranquil atmosphere.""",../data/artwork_gen_dalle/Winter_Morning_Veneux_Alfred_Sisley.png,0
33,Alfred_Sisley,Alfred_Sisley_199.jpg,../data/original_artworks_named/Alfred_Sisley_Sketch.jpg,Sketch,0.7597408294677734,Sketch Painting Artwork Drawing Art Impressionism Landscape painting Painter Image Oil painting alfred sisley sketches,"Draw the painting by Alfred_Sisley As following. Create an impressionist landscape painting in the style of Alfred Sisley, featuring serene natural scenery with soft colors and fluid brush strokes. Focus on a tranquil scene with trees, a river, and gentle sunlight.",../data/artwork_gen_dalle/Sketch_Alfred_Sisley.png,0
34,Alfred_Sisley,Alfred_Sisley_20.jpg,../data/original_artworks_named/Alfred_Sisley_Banks_of_the_Seine_at_Bougival.jpg,Banks_of_the_Seine_at_Bougival,0.921149969100952,Banks of the Seine at Bougival The Seine at Bougival Snow at Louveciennes Oil painting reproduction Impressionism Oil painting Art Artwork Landscape painting Painter Alfred Sisley,"Draw the painting by Alfred_Sisley As following. Create an impressionist landscape painting of the Seine River at Bougival, featuring snow-covered surroundings. Reflect the style of Alfred Sisley, capturing the serene beauty of the winter scene.",../data/artwork_gen_dalle/Banks_of_the_Seine_at_Bougival_Alfred_Sisley.png,0
35,Alfred_Sisley,Alfred_Sisley_200.jpg,../data/original_artworks_named/Alfred_Sisley_Philadelphia_Museum_of_Art.jpg,Philadelphia_Museum_of_Art,1.055999994277954,Philadelphia Museum of Art Museum of Modern Art André Malraux The Road from Versailles to Saint-Germain The Bridge at Moret Oil painting reproduction Saint Mammes Oil painting Impressionism Art Visual arts Alfred Sisley,"Draw the painting by Alfred_Sisley As following. ""Create an impressionist-style oil painting of 'The Bridge at Moret' by Alfred Sisley, featuring vibrant colors and textures, reflecting the beauty of nature and water, inspired by artworks displayed at the Philadelphia Museum of Art and the Museum of Modern Art.""",../data/artwork_gen_dalle/Philadelphia_Museum_of_Art_Alfred_Sisley.png,0
36,Alfred_Sisley,Alfred_Sisley_201.jpg,../data/original_artworks_named/Alfred_Sisley_Rest_along_the_Stream._Edge_of_the_Wood.jpg,Rest_along_the_Stream._Edge_of_the_Wood,1.0902000665664673,Rest along the Stream. Edge of the Wood Musée d'Orsay Painting Art Impressionism Oil painting Landscape painting Painting Figure painting Image alfred sisley rest along the stream,"Draw the painting by Alfred_Sisley As following. Create an impressionist-style landscape painting inspired by Alfred Sisley's ""Rest along the Stream,"" featuring a serene stream at the edge of a wooded area, with figures relaxing by the water. Capture the soft colors and brush strokes typical of the Impressionism movement.",../data/artwork_gen_dalle/Rest_along_the_Stream._Edge_of_the_Wood_Alfred_Sisley.png,0
37,Alfred_Sisley,Alfred_Sisley_202.jpg,../data/original_artworks_named/Alfred_Sisley_Snow_Effect_at_Louveciennes.jpg,Snow_Effect_at_Louveciennes,0.9859499931335448,Snow Effect at Louveciennes Snow at Louveciennes Painting Impressionism Art Snow Effect in Louveciennes Landscape painting Painter Visual arts Artwork alfred sisley effet de neige à louveciennes,"Draw the painting by Alfred_Sisley As following. Create an impressionist landscape painting of ""Snow Effect at Louveciennes"" in the style of Alfred Sisley. Depict a serene winter scene with snow-covered rooftops, trees, and a peaceful ambiance. Focus on the soft light and gentle hues typical of Impressionism.",../data/artwork_gen_dalle/Snow_Effect_at_Louveciennes_Alfred_Sisley.png,0
39,Alfred_Sisley,Alfred_Sisley_204.jpg,../data/original_artworks_named/Alfred_Sisley_Saint-Mammès:_Morning.jpg,Saint-Mammès:_Morning,0.916949987411499,"Saint-Mammès: Morning Overcast Day at Saint-Mammès Oil painting reproduction View of Saint Mammes The Loing at Saint Mammes Saint-Mammès, Morning La Croix-Blanche at Saint-Mammès Impressionism The Loing at Saint-Mammès Saint Mammès in Morning saint mammes le matin","Draw the painting by Alfred_Sisley As following. ""Create an impressionist oil painting of a morning scene at Saint-Mammès, featuring the Loing River and the La Croix-Blanche inn. Capture a serene, overcast atmosphere with soft, muted colors.""",../data/artwork_gen_dalle/Saint-Mammès:_Morning_Alfred_Sisley.png,-1
40,Alfred_Sisley,Alfred_Sisley_205.jpg,../data/original_artworks_named/Alfred_Sisley_The_Bridge_at_Saint_Cloud.jpg,The_Bridge_at_Saint_Cloud,1.090499997138977,The Bridge at Saint Cloud Oil painting reproduction Visual arts Impressionism Artwork Art Landscape painting Fine arts Oil painting Artist sisley the bridge at saint cloud,"Draw the painting by Alfred_Sisley As following. Create an impressionist oil painting of ""The Bridge at Saint Cloud,"" featuring a beautiful landscape with a serene river flowing beneath a bridge, surrounded by lush greenery and soft, atmospheric lighting. Capture the essence of fine arts and the style of Sisley.",../data/artwork_gen_dalle/The_Bridge_at_Saint_Cloud_Alfred_Sisley.png,0
41,Alfred_Sisley,Alfred_Sisley_206.jpg,../data/original_artworks_named/Alfred_Sisley_The_Sea_at_Douarnenez.jpg,The_Sea_at_Douarnenez,1.0508999824523926,The Sea at Douarnenez Oil painting reproduction Impressionism Artwork Art Oil painting  Artnet Visual arts Painter painting,"Draw the painting by Alfred_Sisley As following. Create an impressionist-style oil painting of ""The Sea at Douarnenez,"" featuring vibrant colors and dynamic brushstrokes that capture the essence of the sea and coastal landscape.",../data/artwork_gen_dalle/The_Sea_at_Douarnenez_Alfred_Sisley.png,1
42,Alfred_Sisley,Alfred_Sisley_207.jpg,"../data/original_artworks_named/Alfred_Sisley_The_Poplar_Avenue_at_Moret,_Cloudy_Day,_Morning.jpg","The_Poplar_Avenue_at_Moret,_Cloudy_Day,_Morning",1.0541999340057373,"The Poplar Avenue at Moret, Cloudy Day, Morning Impressionism Moret sur Loing the Porte de Bourgogne Avenue of trees in a small town Landscape painting Moret: The Banks of the River Loing, 1877 Alfred Sisley, 1839-1899 Art Oil painting reproduction Oil painting The Poplar Avenue at Moret, Cloudy Day, Morning","Draw the painting by Alfred_Sisley As following. Create an impressionist landscape painting of ""The Poplar Avenue at Moret"" on a cloudy morning. Feature a serene avenue of trees in the small town of Moret sur Loing, with the tranquil banks of the River Loing in the background. Use the style of Alfred Sisley, capturing the essence of the scene with soft brush strokes and a muted color palette.","../data/artwork_gen_dalle/The_Poplar_Avenue_at_Moret,_Cloudy_Day,_Morning_Alfred_Sisley.png",0
